year	language	sent_num	source	reference	hypothesis	z-DAscore
15	ru-en	100	"""Я полностью понимаю, что Вы хотите сказать"", тихо ответила Эсме Нуссбаум, когда удостоверилась, что ее научный руководитель закончил говорить, ""и я не хочу сказать ничего, кроме того, что мы не излечились так эффективно, как мы убеждаем себя."	"""I fully understand the points you are making,"" Esme Nussbaum replied in a quiet voice, once she was certain her supervisor had finished speaking, ""and I am saying no more than that we are not healed as effectively as we delude ourselves we are."	"""I fully understand that you want to say,"" replied quietly Esmé Nussbaum, when adjusting that her supervisor had finished speaking,"" and I don't want to say anything, except that we're not 58.5 as effectively as we convince ourselves."	-0.756328123922183
15	ru-en	281	"""Я рассмотрю Ваш отчет"", сказал он, отпуская ее."	"""I will consider your report,"" he said, dismissing her."	"""I'll drag your report,"" he said."	-1.03964741497984
15	ru-en	67	"""Я считаю, что не обязана отвечать"", ответила Эсме Нуссбаум."	"""I believe I am not obliged to say,"" Esme Nussbaum replied."	"""I think that is not obliged to answer,"" said Esmé Nussbaum."	0.106344370409777
15	ru-en	370	"""Я ушла за две минуты до того, как террористы вбежали во двор, так что мой маленький мальчик остался один на три дня кошмара"", вспоминала она."	'I left two minutes before the terrorists rushed into the yard, so my little boy was left there alone for three days of horror,' she recalled.	"""I went for two minutes before the terrorists ran out into the yard, so that my little boy alone for three days of the nightmare,"" she recalled."	0.142790923349807
15	fi-en	242	01.09.2014 15:20 Kauppaketju Lidl näyttää saaneen suomalaiset puolelleen, ainakin mikäli tuloslukuihin on uskominen.	Sep 1st, 2014, 3.20 pm Supermarket chain Lidl seems to have won the Finns over, at least if you believe the profit figures.	01.09.2014 15:20 for retail chain Lidl seems to have been the Finns, at least if tulosluku is to be believed.	-0.918995015591111
15	ru-en	251	"1 июля стало известно о возбуждении уголовного дела по факту ""клеветы"" (ст. 128.1 УК РФ) в блоге мэра Екатеринбурга Евгения Ройзмана."	On July 1, it came to light that a criminal case had been initiated in connection with “slander” (Art. 128.1 of the Russian Criminal Code) in the blog of the Mayor of Yekaterinburg, Evgeny Roizman.	"On July 1, it became known to open a criminal investigation into ""Slander"" (article in The CRIMINAL CODE OF THE RUSSIAN FEDERATION) 128.1 blog mayor of Yekaterinburg Evgeny Royzmana."	-0.308057397419112
15	ru-en	64	1 сентября госпожа Меркель выступит в бундестаге с правительственным заявлением на эту тему.	On September 1, Ms. Merkel will address the Bundestag with a speech on this matter.	On September 1, Ms Merkel in the Bundestag will be a statement from the government on this issue.	-0.224173337616807
15	cs-en	54	18 dostalo mimo kontrolu, vyjelo ze druhé zatáčky a narazilo do Stewartova, čímž oba vozy poslalo do hrazení.	18 machine got loose coming out of turn 2 and banged into Stewart, sending both cars against the wall.	18 got out of control , set out from the other zatáčky and into stewartova , thus both cars sent to reimbursement .	-1.14337816315867
15	de-en	300	2011 kam ein Patient Abbotts mit ähnlichen Symptomen in seiner Praxis und wurde später mit Mesotheliom diagnostiziert.	In 2011, one of Abbott's patients arrived at his GP's surgery with similar symptoms to him, and was subsequently diagnosed with mesothelioma.	2011 came a patient Abbotts with similar symptoms in its practice and with mesothelioma were later made a diagnosis.	-0.104080107203838
15	ru-en	61	24 июля депутат гордумы Екатеринбурга единоросс Александр Косинцев предложил мэру города - спикеру гордумы Евгению Ройзману уйти в отставку.	On July 24, United Russia Deputy for the Yekaterinburg City Duma, Aleksandr Kosintsev, suggested that the Mayor and Speaker of the City Duma, Yevgeny Roizman, resign.	July 24 in Yekaterinburg City Duma deputy Alexander Kosintsev United Russia suggested to the mayor of the city - the City Duma Speaker Yevgeny Roizman resign.	0.406891310866843
15	fi-en	118	29 miljardin dollarin arvoisen risteilyteollisuuden odotetaan hyötyvän tulevina vuosina kehittyvien talouksien, kuten Kiinan ja Intian keskiluokkien noususta.	The $29 billion cruise industry is expected to benefit in the coming years from the rise of the middle class in emerging economies such as China and India.	$29 billion worth of cruise industry are expected to benefit from in the coming years developing economies, such as China and India's rising middle classes.	0.465450353339188
15	cs-en	165	55 procent lidí diagnostikovaných s mezoteliomem zemře do osmi měsíců od diagnózy.	Fifty per cent of mesothelioma sufferers are dead 8 months after diagnosis.	55 percent of the people diagnosed with mezoteliomem die within eight months from diagnosis.	-0.103962563684625
15	fi-en	345	78-vuotiasta miestä syytetään kolmevuotiaan tytön päälle ajamisesta liikennevaloristeyksessä Fifessä.	A 78-year-old man is to stand trial accused of running over a three-year-old girl on a pelican crossing in Fife.	The 78 - year - old man accused kolmevuotiaan girls to drive in the liikennevaloristeys fifessä.	-1.29602656008726
15	cs-en	479	A Jaceňuk?	And Yatsenyuk?	And Yatsenyuk?	0.876279453014026
15	cs-en	395	A Lafatu trápí teplota	And Lafata has a fever	And worries Lafatu temperature	-1.12591922263509
15	cs-en	115	A Ti Němci toho Vladimíra taky pěkně štvou, jak se mají dobře a to jsem jim dali v 45 tak na zadek.	And the Germans too are really upsetting Vladimir with how well they are doing, and we really kicked their asses in 1945.	And those Germans that angered Vladimir too pretty to be good, and I gave them the 45 and on the backside.	-0.948692056508892
15	cs-en	416	A byl to úspěch.	And it was a success.	And it was a success .	1.17208482873918
15	cs-en	293	A jako rozbušky použijeme naše soukmenovce, kteří bydlí na jejich území.	And we can use our countrymen who live on their territory as weapons.	And as rozbušky , use our soukmenovce who live in their territory .	-1.25392338664098
15	cs-en	112	A je teprve den prvý, teď jako před lety.	And it's only the first day, now just like years ago.	And it's only the first day, now as a few years ago.	0.460638670353168
15	cs-en	393	"A když referují ke ""slovu Božímu"", referují k mýtům o bohu zapsaným lidmi."	"And when they refer to the ""word of God"", they're talking about myths written about God by men."	"And when you refer to the ""word of God"", refer to the myths about God entered human beings."	0.0335410182937749
